product_name,data_id,itemid,pre_test_info,report_delivery,home_collection_available,price,sample_type,general_faq
Mylan,mylan,1087,No special preparation is required for the test.,Speak to our customer care,Home Collection Available,2650.0,Blood,"BLOOD GROUP ABO AND RH FACTOR
 A Cells
Anti A
Anti B
Anti D
B Cells
BLOOD GROUP TYPE
Forward Grouping
O Cells
Reverse Grouping
Rh TYPE

ERYTHROCYTE SEDIMENTATION RATE (ESR)
 ERYTHROCYTE SEDIMENTATION RATE (ESR)

GLUCOSE, RANDOM
 GLUCOSE
 RANDOM

UREA - SERUM
 UREA

CREATININE, SERUM
 CREATININE

CHOLESTEROL - SERUM
 TOTAL CHOLESTEROL

LIVER FUNCTION TEST (LFT) WITH GGT
 A/G RATIO
ALANINE AMINOTRANSFERASE (ALT/SGPT)
ALBUMIN
ALKALINE PHOSPHATASE
ASPARTATE AMINOTRANSFERASE (AST/SGOT)
BILIRUBIN (INDIRECT)
BILIRUBIN CONJUGATED (DIRECT)
BILIRUBIN
 TOTAL
GAMMA GLUTAMYL TRANSPEPTIDASE (GGT)
GLOBULIN
PROTEIN
 TOTAL

HCV Tri Dot
 HCV Tri Dot

HBS AG SCREENING(RAPID)
 HBS AG SCREENING(RAPID)

STOOL ROUTINE EXAMINATION
 CHEMICAL EXAMINATION
COLOUR
CONSISTENCY
CYSTS
EPITHELIAL CELLS
FAT GLOBULES
MICROSCOPIC EXAMINATION
MUCUS
MUSCLE FIBRES
OCCULT BLOOD
OTHERS
OVA
pH
PHYSICAL EXAMINATION
PUS CELLS
RED BLOOD CELLS
STARCH GRANULES
VEGETABLE CELLS"
Hospira,hospira,1092,No special preparation is required for the test.,Speak to our customer care,Home Collection Available,2950.0,Blood,"BLOOD GROUP ABO AND RH FACTOR
 A Cells
Anti A
Anti B
Anti D
B Cells
BLOOD GROUP TYPE
Forward Grouping
O Cells
Reverse Grouping
Rh TYPE

HEMOGLOBIN
 HAEMOGLOBIN

TOTAL LEUCOCYTE COUNT (TLC)
 TOTAL LEUCOCYTE COUNT (TLC)

DIFFERENTIAL LEUCOCYTIC COUNT (DLC)
 ATYPICAL CELLS
BANDS
BASOPHILS
BLASTS
CORRECTED TLC
DIFFERENTIAL LEUCOCYTIC COUNT (DLC)
EOSINOPHILS
LYMPHOCYTES
META-MYELOCYTE
MONOCYTES
MYELOCYTES
NEUTROPHILS
NRBC s/100 WBC
PRO-MYELOCYTES
PROLYMPHOCYTES

ERYTHROCYTE SEDIMENTATION RATE (ESR)
 ERYTHROCYTE SEDIMENTATION RATE (ESR)

GLUCOSE, FASTING
 GLUCOSE
 FASTING

GLUCOSE, POST PRANDIAL (PP), 2 HOURS (POST MEAL)
 GLUCOSE
 POST PRANDIAL (PP)
 2 HOURS

GLUCOSE, RANDOM
 GLUCOSE
 RANDOM

UREA - SERUM
 UREA

CREATININE, SERUM
 CREATININE

LIPID PROFILE
 CHOL / HDL RATIO
HDL CHOLESTEROL
LDL CHOLESTEROL
NON-HDL CHOLESTEROL
TOTAL CHOLESTEROL
TRIGLYCERIDES
VLDL CHOLESTEROL

LIVER FUNCTION TEST (LFT) WITH GGT
 A/G RATIO
ALANINE AMINOTRANSFERASE (ALT/SGPT)
ALBUMIN
ALKALINE PHOSPHATASE
ASPARTATE AMINOTRANSFERASE (AST/SGOT)
BILIRUBIN (INDIRECT)
BILIRUBIN CONJUGATED (DIRECT)
BILIRUBIN
 TOTAL
GAMMA GLUTAMYL TRANSPEPTIDASE (GGT)
GLOBULIN
PROTEIN
 TOTAL

HBS AG SCREENING(RAPID)
 HBS AG SCREENING(RAPID)

(VDRL) RPR QUALITATIVE- SERUM
 (VDRL) RPR QUALITATIVE
TITER

STOOL ROUTINE EXAMINATION
 CHEMICAL EXAMINATION
COLOUR
CONSISTENCY
CYSTS
EPITHELIAL CELLS
FAT GLOBULES
MICROSCOPIC EXAMINATION
MUCUS
MUSCLE FIBRES
OCCULT BLOOD
OTHERS
OVA
pH
PHYSICAL EXAMINATION
PUS CELLS
RED BLOOD CELLS
STARCH GRANULES
VEGETABLE CELLS"
Pac( 2 Gyane),pac-2-gyane,1117,No special preparation is required for the test.,Speak to our customer care,Home Collection Available,3050.0,Blood,"BLOOD GROUP ABO AND RH FACTOR
 A Cells
Anti A
Anti B
Anti D
B Cells
BLOOD GROUP TYPE
Forward Grouping
O Cells
Reverse Grouping
Rh TYPE

PROTHROMBIN TIME (PT/INR)
 Control (MNPT)
International Normalized Ratio (INR)
ISI
Prothrombin Index
Prothrombin Time
Ratio

LIVER FUNCTION TEST (LFT) WITH GGT
 A/G RATIO
ALANINE AMINOTRANSFERASE (ALT/SGPT)
ALBUMIN
ALKALINE PHOSPHATASE
ASPARTATE AMINOTRANSFERASE (AST/SGOT)
BILIRUBIN (INDIRECT)
BILIRUBIN CONJUGATED (DIRECT)
BILIRUBIN
 TOTAL
GAMMA GLUTAMYL TRANSPEPTIDASE (GGT)
GLOBULIN
PROTEIN
 TOTAL

RENAL PROFILE/RENAL FUNCTION TEST (RFT/KFT)
 BLOOD UREA NITROGEN
CALCIUM
CHLORIDE
CREATININE
PHOSPHORUS
 INORGANIC
POTASSIUM
SODIUM
UREA
URIC ACID

HIV RAPID
 HIV RAPID

HBS AG SCREENING(RAPID)
 HBS AG SCREENING(RAPID)

THYROID STIMULATING HORMONE (TSH), SERUM
 THYROID STIMULATING HORMONE (TSH)"
Gt-1,gt1,1120,No special preparation is required for the test.,Speak to our customer care,Home Collection Available,2250.0,Blood,"ERYTHROCYTE SEDIMENTATION RATE (ESR)
 ERYTHROCYTE SEDIMENTATION RATE (ESR)

LIVER FUNCTION TEST (LFT) WITH GGT
 A/G RATIO
ALANINE AMINOTRANSFERASE (ALT/SGPT)
ALBUMIN
ALKALINE PHOSPHATASE
ASPARTATE AMINOTRANSFERASE (AST/SGOT)
BILIRUBIN (INDIRECT)
BILIRUBIN CONJUGATED (DIRECT)
BILIRUBIN
 TOTAL
GAMMA GLUTAMYL TRANSPEPTIDASE (GGT)
GLOBULIN
PROTEIN
 TOTAL

RENAL PROFILE/RENAL FUNCTION TEST (RFT/KFT)
 BLOOD UREA NITROGEN
CALCIUM
CHLORIDE
CREATININE
PHOSPHORUS
 INORGANIC
POTASSIUM
SODIUM
UREA
URIC ACID

LIPID PROFILE
 CHOL / HDL RATIO
HDL CHOLESTEROL
LDL CHOLESTEROL
NON-HDL CHOLESTEROL
TOTAL CHOLESTEROL
TRIGLYCERIDES
VLDL CHOLESTEROL

GLUCOSE, FASTING
 GLUCOSE
 FASTING"
Mbg,mbg,1121,No special preparation is required for the test.,Speak to our customer care,Home Collection Available,1750.0,Blood,"GLUCOSE, FASTING
 GLUCOSE
 FASTING

LIVER FUNCTION TEST (LFT) WITH GGT
 A/G RATIO
ALANINE AMINOTRANSFERASE (ALT/SGPT)
ALBUMIN
ALKALINE PHOSPHATASE
ASPARTATE AMINOTRANSFERASE (AST/SGOT)
BILIRUBIN (INDIRECT)
BILIRUBIN CONJUGATED (DIRECT)
BILIRUBIN
 TOTAL
GAMMA GLUTAMYL TRANSPEPTIDASE (GGT)
GLOBULIN
PROTEIN
 TOTAL

RENAL PROFILE/RENAL FUNCTION TEST (RFT/KFT)
 BLOOD UREA NITROGEN
CALCIUM
CHLORIDE
CREATININE
PHOSPHORUS
 INORGANIC
POTASSIUM
SODIUM
UREA
URIC ACID

LIPID PROFILE
 CHOL / HDL RATIO
HDL CHOLESTEROL
LDL CHOLESTEROL
NON-HDL CHOLESTEROL
TOTAL CHOLESTEROL
TRIGLYCERIDES
VLDL CHOLESTEROL"
Arthritis Panel I,arthritis-panel-i,1122,Speak to our customer care,Speak to our customer care,Home Collection Available,3080.0,Speak to our customer care,"ERYTHROCYTE SEDIMENTATION RATE (ESR)
 ERYTHROCYTE SEDIMENTATION RATE (ESR)

URIC ACID - SERUM
 URIC ACID

C-REACTIVE PROTEIN CRP (QUANTITATIVE)
 C-REACTIVE PROTEIN  CRP (QUANTITATIVE)

ASO/ASLO (ANTI STREPTOLYSIN) LATEX
 ASO/ASLO (ANTI STREPTOLYSIN) QUALITATIVE
TITER

RHEUMATOID FACTOR (RA) -(LATEX AGGLUTINATION)
 RHEUMATOID FACTOR (RA)
TITER

ANTI NUCLEAR ANTIBODY (ANA) BY IIF
 ADVISED
ESITIMATED TITER
FLUORESCENCE INTENSITY
FLUORESCENCE PATTERN
RESULT
SUGGESTED ANTIBODY"
Coagulation Profile,coagulation-profile,1124,Speak to our customer care,Speak to our customer care,Home Collection Available,1500.0,Speak to our customer care,"PROTHROMBIN TIME (PT/INR)
 Control (MNPT)
International Normalized Ratio (INR)
ISI
Prothrombin Index
Prothrombin Time
Ratio

ACTIVATED PARTIAL THROMBOPLASTIN TIME (APTT)
 ACTIVATED PARTIAL THROMBOPLASTIN TIME (APTT)
APTT - CONTROL RESULT

BLEEDING TIME (BT) AND CLOTTING TIME (CT)
 Bleeding Time
Clotting Time"
Fever Panel I,fever-panel-i,1125,Speak to our customer care,Speak to our customer care,Home Collection Available,1300.0,Speak to our customer care,"PERIPHERAL SMEAR FOR MALARIAL PARASITE (MP)
 MALARIA PARASITE
PARASITIC INDEX
SPECIES

WIDAL TEST (TUBE METHOD)
 S.PARATYPHI A `H`
S.PARATYPHI B `H`
SALMONELLA TYPHI `H`
SALMONELLA TYPHI `O`
WIDAL TEST (TUBE METHOD)

DENGUE NS1 ANTIGEN - ELISA
 DENGUE NS1 ANTIGEN"
Bone Check,bone-check,1127,Overnight fasting is preferred.,Speak to our customer care,Home Collection Available,2000.0,Blood,"VITAMIN D - 25 HYDROXY (D2+D3)
 VITAMIN D (25 - OH VITAMIN D)

CALCIUM, SERUM
 CALCIUM

PHOSPHORUS, INORGANIC - SERUM
 PHOSPHORUS
 INORGANIC

ALKALINE PHOSPHATASE - SERUM
 ALKALINE PHOSPHATASE"
Senior Citizen Male,senior-citizen-male,1129,Speak to our customer care,Speak to our customer care,Home Collection Available,3400.0,Speak to our customer care,"RENAL PROFILE/RENAL FUNCTION TEST (RFT/KFT)
 BLOOD UREA NITROGEN
CALCIUM
CHLORIDE
CREATININE
PHOSPHORUS
 INORGANIC
POTASSIUM
SODIUM
UREA
URIC ACID

LIVER FUNCTION TEST (LFT) WITH GGT
 A/G RATIO
ALANINE AMINOTRANSFERASE (ALT/SGPT)
ALBUMIN
ALKALINE PHOSPHATASE
ASPARTATE AMINOTRANSFERASE (AST/SGOT)
BILIRUBIN (INDIRECT)
BILIRUBIN CONJUGATED (DIRECT)
BILIRUBIN
 TOTAL
GAMMA GLUTAMYL TRANSPEPTIDASE (GGT)
GLOBULIN
PROTEIN
 TOTAL

PROSTATIC SPECIFIC ANTIGEN (PSA TOTAL)
 TOTAL PROSTATIC SPECIFIC ANTIGEN (tPSA)

CHOLESTEROL - SERUM
 TOTAL CHOLESTEROL

VITAMIN D - 25 HYDROXY (D2+D3)
 VITAMIN D (25 - OH VITAMIN D)"
Senior Citizen Female,senior-citizen-female,1130,Any special preparation for the test is not required,Speak to our customer care,Home Collection Available,3100.0,Blood,"RENAL PROFILE/RENAL FUNCTION TEST (RFT/KFT)
 BLOOD UREA NITROGEN
CALCIUM
CHLORIDE
CREATININE
PHOSPHORUS
 INORGANIC
POTASSIUM
SODIUM
UREA
URIC ACID

LIVER FUNCTION TEST (LFT) WITH GGT
 A/G RATIO
ALANINE AMINOTRANSFERASE (ALT/SGPT)
ALBUMIN
ALKALINE PHOSPHATASE
ASPARTATE AMINOTRANSFERASE (AST/SGOT)
BILIRUBIN (INDIRECT)
BILIRUBIN CONJUGATED (DIRECT)
BILIRUBIN
 TOTAL
GAMMA GLUTAMYL TRANSPEPTIDASE (GGT)
GLOBULIN
PROTEIN
 TOTAL

THYROID STIMULATING HORMONE (TSH), SERUM
 THYROID STIMULATING HORMONE (TSH)

CHOLESTEROL - SERUM
 TOTAL CHOLESTEROL

VITAMIN D - 25 HYDROXY (D2+D3)
 VITAMIN D (25 - OH VITAMIN D)"
Anemia Profile,anemia-profile,1131,No special preparation is required for the test.,Speak to our customer care,Home Collection Available,2000.0,Blood,"IRON - SERUM
 IRON

TOTAL IRON BINDING CAPACITY ( TIBC) - SERUM
 TOTAL IRON BINDING CAPACITY ( TIBC)

FERRITIN
 FERRITIN

TRANSFERRIN
 TRANSFERRIN"
Mini Surgical Pack,mini-surgical-pack,1132,Any special preparation for the test is not required,Speak to our customer care,Home Collection Available,950.0,Blood,"BLEEDING TIME (BT) AND CLOTTING TIME (CT)
 Bleeding Time
Clotting Time

GLUCOSE, RANDOM
 GLUCOSE
 RANDOM

UREA - SERUM
 UREA

CREATININE, SERUM
 CREATININE"
Surgical Pack,surgical-pack,1133,Any special preparation for the test is not required,Speak to our customer care,Home Collection Available,2200.0,Blood,"GLUCOSE, FASTING
 GLUCOSE
 FASTING

GLUCOSE, POST PRANDIAL (PP), 2 HOURS (POST MEAL)
 GLUCOSE
 POST PRANDIAL (PP)
 2 HOURS

RENAL PROFILE/RENAL FUNCTION TEST (RFT/KFT)
 BLOOD UREA NITROGEN
CALCIUM
CHLORIDE
CREATININE
PHOSPHORUS
 INORGANIC
POTASSIUM
SODIUM
UREA
URIC ACID

PROTHROMBIN TIME (PT/INR)
 Control (MNPT)
International Normalized Ratio (INR)
ISI
Prothrombin Index
Prothrombin Time
Ratio

HBS AG SCREENING(RAPID)
 HBS AG SCREENING(RAPID)

HIV RAPID
 HIV RAPID"
Diabetes Related Cardiac Screen Check,diabetes-related-cardiac-screen-check,1144,Any special preparation for the test is not required,Speak to our customer care,Home Collection Available,1050.0,Blood,"LIPID PROFILE
 CHOL / HDL RATIO
HDL CHOLESTEROL
LDL CHOLESTEROL
NON-HDL CHOLESTEROL
TOTAL CHOLESTEROL
TRIGLYCERIDES
VLDL CHOLESTEROL

HBA1C, GLYCATED HEMOGLOBIN
 ESTIMATED AVERAGE GLUCOSE (eAG)
HBA1C
 GLYCATED HEMOGLOBIN

GLUCOSE, RANDOM
 GLUCOSE
 RANDOM"
Shriram - Fever Panel,shriram-fever-panel,1146,Speak to our customer care,Speak to our customer care,Home Collection Available,1700.0,Speak to our customer care,"WIDAL TEST ( SLIDE METHOD )
 S.PARATYPHI A `H`
S.PARATYPHI B `H`
SALMONELLA TYPHI `H`
SALMONELLA TYPHI `O`
WIDAL TEST (SLIDE METHOD)

MALARIAL ANTIGEN ( VIVAX AND FALCIPARUM)
 MALARIA FALCIPARUM ANTIGEN
MALARIA VIVAX ANTIGEN

ERYTHROCYTE SEDIMENTATION RATE (ESR)
 ERYTHROCYTE SEDIMENTATION RATE (ESR)"
Dr R K Nursing Home-weight Loss Profile,dr-r-k-nursing-homeweight-loss-profile,1158,Any special preparation for the test is not required,Speak to our customer care,Home Collection Available,4450.0,Blood,"GLUCOSE, FASTING
 GLUCOSE
 FASTING

GLUCOSE, POST PRANDIAL (PP), 2 HOURS (POST MEAL)
 GLUCOSE
 POST PRANDIAL (PP)
 2 HOURS

LIPID PROFILE
 CHOL / HDL RATIO
HDL CHOLESTEROL
LDL CHOLESTEROL
NON-HDL CHOLESTEROL
TOTAL CHOLESTEROL
TRIGLYCERIDES
VLDL CHOLESTEROL

PERIPHERAL SMEAR
 COMMENTS
HAEMOPARASITE
PLATELETS
RBCs
WBC

TRI IODOTHYRONINE (T3, TOTAL), SERUM
 TRI-IODOTHYRONINE (T3
 TOTAL)

THYROXINE (T4, TOTAL), SERUM
 THYROXINE (T4
 TOTAL)

FREE T3 (FT3)
 FREE T3 (FT3)

FREE T4 (FT4)
 FREE T4 (FT4)

THYROID STIMULATING HORMONE (TSH), SERUM
 THYROID STIMULATING HORMONE (TSH)

RENAL PROFILE/RENAL FUNCTION TEST (RFT/KFT)
 BLOOD UREA NITROGEN
CALCIUM
CHLORIDE
CREATININE
PHOSPHORUS
 INORGANIC
POTASSIUM
SODIUM
UREA
URIC ACID

C-REACTIVE PROTEIN CRP (QUANTITATIVE)
 C-REACTIVE PROTEIN  CRP (QUANTITATIVE)

HBA1C, GLYCATED HEMOGLOBIN
 ESTIMATED AVERAGE GLUCOSE (eAG)
HBA1C
 GLYCATED HEMOGLOBIN

INSULIN - RANDOM
 INSULIN - RANDOM"
Dr R K Nursing Home-diabetic Supplement Profile,dr-r-k-nursing-homediabetic-supplement-profile,1159,Any special preparation for the test is not required,Speak to our customer care,Home Collection Available,2350.0,Blood,"HBA1C, GLYCATED HEMOGLOBIN
 ESTIMATED AVERAGE GLUCOSE (eAG)
HBA1C
 GLYCATED HEMOGLOBIN

GLUCOSE, FASTING
 GLUCOSE
 FASTING

GLUCOSE, POST PRANDIAL (PP), 2 HOURS (POST MEAL)
 GLUCOSE
 POST PRANDIAL (PP)
 2 HOURS

MICROALBUMIN ( MAU)- SPOT URINE
 CREATININE - SPOT URINE
MICROALBUMIN ( MAU)- SPOT URINE
URINE MICROALBUMIN/CREATININE RATIO

RENAL PROFILE/RENAL FUNCTION TEST (RFT/KFT)
 BLOOD UREA NITROGEN
CALCIUM
CHLORIDE
CREATININE
PHOSPHORUS
 INORGANIC
POTASSIUM
SODIUM
UREA
URIC ACID

INSULIN - RANDOM
 INSULIN - RANDOM"
"Free And Total Thyroid Profile (t3,t4, Ft3, Ft4,tsh)",free-and-total-thyroid-profile-t3t4-ft3-ft4tsh,1160,No special preparation is required for the test.,Speak to our customer care,Home Collection Available,1400.0,Blood,"TRI IODOTHYRONINE (T3, TOTAL), SERUM
 TRI-IODOTHYRONINE (T3
 TOTAL)

THYROXINE (T4, TOTAL), SERUM
 THYROXINE (T4
 TOTAL)

FREE T3 (FT3)
 FREE T3 (FT3)

FREE T4 (FT4)
 FREE T4 (FT4)

THYROID STIMULATING HORMONE (TSH), SERUM
 THYROID STIMULATING HORMONE (TSH)"
Vitamin B12 And Folate,vitamin-b12-and-folate,1161,No special preparation is required for the test.,Speak to our customer care,Home Collection Available,1700.0,Blood,"VITAMIN B12
 VITAMIN B12

FOLIC ACID, SERUM
 FOLIC ACID / FOLATE - SERUM"
Vims Doctor Dr Rajashree Wadigere,vims-doctor-dr-rajashree-wadigere,1163,Speak to our customer care,Speak to our customer care,Home Collection Available,250.0,Speak to our customer care,"THYROID STIMULATING HORMONE (TSH), SERUM
 THYROID STIMULATING HORMONE (TSH)"
Hiv Monitor (cd4+cd8+viral Load),hiv-monitor-cd4-cd8-viral-load,1164,No special preparation is required for the test.,Speak to our customer care,Home Collection Available,6300.0,Blood,"IMMUNE DEFICIENCY PANEL - I, (CD4, CD8)
 CD3 LYMPHOCYTE COUNT ABSOLUTE
CD3 LYMPHOCYTE COUNT PERCENTAGE
CD4 LYMPHOCYTE COUNT ABSOLUTE
CD4 LYMPHOCYTE COUNT PERCENTAGE
CD4/CD8 RATIO
CD8 LYMPHOCYTE COUNT ABSOLUTE
CD8 LYMPHOCYTE COUNT PERCENTAGE

HIV QUANTITATIVE (VIRAL LOAD) - REAL TIME PCR
 
HIV-1 RNA QUANTITATIVE (VIRAL LOAD)"
Ddc Venkatesh Profile 1,ddc-venkatesh-profile-1,1165,Any special preparation for the test is not required,Speak to our customer care,Home Collection Available,700.0,Blood,"SODIUM - SERUM
 SODIUM

POTASSIUM - SERUM / PLASMA
 POTASSIUM

UREA - SERUM
 UREA

CREATININE, SERUM
 CREATININE"
Ddc Venkatesh Profile 2,ddc-venkatesh-profile-2,1166,Any special preparation for the test is not required,Speak to our customer care,Home Collection Available,1100.0,Blood,"CALCIUM, SERUM
 CALCIUM

PHOSPHORUS, INORGANIC - SERUM
 PHOSPHORUS
 INORGANIC

MAGNESIUM - SERUM
 MAGNESIUM

ALKALINE PHOSPHATASE - SERUM
 ALKALINE PHOSPHATASE"
Ante Natal Pack,ante-natal-pack,1167,No special preparation is required for the test.,Speak to our customer care,Home Collection Available,1750.0,Blood,"THYROID STIMULATING HORMONE (TSH), SERUM
 THYROID STIMULATING HORMONE (TSH)

(VDRL) RPR QUALITATIVE- SERUM
 (VDRL) RPR QUALITATIVE
TITER

HBS AG SCREENING(RAPID)
 HBS AG SCREENING(RAPID)

HIV RAPID
 HIV RAPID

BLOOD GROUP ABO AND RH FACTOR
 A Cells
Anti A
Anti B
Anti D
B Cells
BLOOD GROUP TYPE
Forward Grouping
O Cells
Reverse Grouping
Rh TYPE

GLUCOSE, RANDOM
 GLUCOSE
 RANDOM"
Dengue Profile (ns1/igg/igm)- Rapid,dengue-profile-ns1iggigm-rapid,1169,No special preparation is required for the test.,Speak to our customer care,Home Collection Available,1600.0,Blood,"DENGUE IGG/IGM ANTIBODIES - RAPID
 DENGUE IgG ANTIBODIES
DENGUE IgM ANTIBODIES

DENGUE FEVER NS1 ANTIGEN, RAPID
 DENGUE FEVER NS1 ANTIGEN
 RAPID"
Sp Hospital Employee Checkup,sp-hospital-employee-checkup,1170,Any special preparation for the test is not required,Speak to our customer care,Home Collection Available,2550.0,Blood,"GLUCOSE, FASTING
 GLUCOSE
 FASTING

GLUCOSE, POST PRANDIAL (PP), 2 HOURS (POST MEAL)
 GLUCOSE
 POST PRANDIAL (PP)
 2 HOURS

LIVER FUNCTION TEST (LFT) WITH GGT
 A/G RATIO
ALANINE AMINOTRANSFERASE (ALT/SGPT)
ALBUMIN
ALKALINE PHOSPHATASE
ASPARTATE AMINOTRANSFERASE (AST/SGOT)
BILIRUBIN (INDIRECT)
BILIRUBIN CONJUGATED (DIRECT)
BILIRUBIN
 TOTAL
GAMMA GLUTAMYL TRANSPEPTIDASE (GGT)
GLOBULIN
PROTEIN
 TOTAL

LIPID PROFILE
 CHOL / HDL RATIO
HDL CHOLESTEROL
LDL CHOLESTEROL
NON-HDL CHOLESTEROL
TOTAL CHOLESTEROL
TRIGLYCERIDES
VLDL CHOLESTEROL

UREA - SERUM
 UREA

CREATININE, SERUM
 CREATININE

PROSTATIC SPECIFIC ANTIGEN (PSA TOTAL)
 TOTAL PROSTATIC SPECIFIC ANTIGEN (tPSA)

URIC ACID - SERUM
 URIC ACID"
Master Health Check - Platinum (ggh),master-health-check-platinum-ggh,1174,Speak to our customer care,Speak to our customer care,Home Collection Available,5700.0,Speak to our customer care,"GLUCOSE, FASTING
 GLUCOSE
 FASTING

HBA1C, GLYCATED HEMOGLOBIN
 ESTIMATED AVERAGE GLUCOSE (eAG)
HBA1C
 GLYCATED HEMOGLOBIN

UREA - SERUM
 UREA

LIPID PROFILE
 CHOL / HDL RATIO
HDL CHOLESTEROL
LDL CHOLESTEROL
NON-HDL CHOLESTEROL
TOTAL CHOLESTEROL
TRIGLYCERIDES
VLDL CHOLESTEROL

LIVER FUNCTION TEST (LFT) WITH GGT
 A/G RATIO
ALANINE AMINOTRANSFERASE (ALT/SGPT)
ALBUMIN
ALKALINE PHOSPHATASE
ASPARTATE AMINOTRANSFERASE (AST/SGOT)
BILIRUBIN (INDIRECT)
BILIRUBIN CONJUGATED (DIRECT)
BILIRUBIN
 TOTAL
GAMMA GLUTAMYL TRANSPEPTIDASE (GGT)
GLOBULIN
PROTEIN
 TOTAL

THYROID PROFILE (TOTAL T3, TOTAL T4, TSH)
 THYROID STIMULATING HORMONE (TSH)
THYROXINE (T4
 TOTAL)
TRI-IODOTHYRONINE (T3
 TOTAL)
ULTRA SENSITIVE TSH

GLUCOSE, POST PRANDIAL (PP), 2 HOURS (POST MEAL)
 GLUCOSE
 POST PRANDIAL (PP)
 2 HOURS

VITAMIN B12
 VITAMIN B12

IRON STUDIES (IRON + TIBC)
 % OF SATURATION
IRON
TOTAL IRON BINDING CAPACITY ( TIBC)
TRANSFERRIN

BLOOD GROUP ABO AND RH FACTOR
 A Cells
Anti A
Anti B
Anti D
B Cells
BLOOD GROUP TYPE
Forward Grouping
O Cells
Reverse Grouping
Rh TYPE

HBS AG SCREENING(RAPID)
 HBS AG SCREENING(RAPID)

CALCIUM, SERUM
 CALCIUM

HIV RAPID
 HIV RAPID

HCV Tri Dot
 HCV Tri Dot

CREATININE, SERUM
 CREATININE"
Bone Check (ggh),bone-check-ggh,1175,Speak to our customer care,Speak to our customer care,Home Collection Available,2100.0,Speak to our customer care,"VITAMIN D - 25 HYDROXY (D2+D3)
 VITAMIN D (25 - OH VITAMIN D)

ALKALINE PHOSPHATASE - SERUM
 ALKALINE PHOSPHATASE

CALCIUM, SERUM
 CALCIUM

PHOSPHORUS, INORGANIC - SERUM
 PHOSPHORUS
 INORGANIC"
Master Health Check - Gold (ggh),master-health-check-gold-ggh,1176,Speak to our customer care,Speak to our customer care,Home Collection Available,3750.0,Speak to our customer care,"GLUCOSE, FASTING
 GLUCOSE
 FASTING

HBA1C, GLYCATED HEMOGLOBIN
 ESTIMATED AVERAGE GLUCOSE (eAG)
HBA1C
 GLYCATED HEMOGLOBIN

UREA - SERUM
 UREA

LIPID PROFILE
 CHOL / HDL RATIO
HDL CHOLESTEROL
LDL CHOLESTEROL
NON-HDL CHOLESTEROL
TOTAL CHOLESTEROL
TRIGLYCERIDES
VLDL CHOLESTEROL

LIVER FUNCTION TEST (LFT) WITH GGT
 A/G RATIO
ALANINE AMINOTRANSFERASE (ALT/SGPT)
ALBUMIN
ALKALINE PHOSPHATASE
ASPARTATE AMINOTRANSFERASE (AST/SGOT)
BILIRUBIN (INDIRECT)
BILIRUBIN CONJUGATED (DIRECT)
BILIRUBIN
 TOTAL
GAMMA GLUTAMYL TRANSPEPTIDASE (GGT)
GLOBULIN
PROTEIN
 TOTAL

THYROID PROFILE (TOTAL T3, TOTAL T4, TSH)
 THYROID STIMULATING HORMONE (TSH)
THYROXINE (T4
 TOTAL)
TRI-IODOTHYRONINE (T3
 TOTAL)
ULTRA SENSITIVE TSH

VITAMIN B12
 VITAMIN B12

GLUCOSE, POST PRANDIAL (PP), 2 HOURS (POST MEAL)
 GLUCOSE
 POST PRANDIAL (PP)
 2 HOURS

CREATININE, SERUM
 CREATININE"
Fever Panel (ggh),fever-panel-ggh,1177,Speak to our customer care,Speak to our customer care,Home Collection Available,1350.0,Speak to our customer care,"ALANINE AMINOTRANSFERASE (ALT/SGPT), SERUM
 ALANINE AMINOTRANSFERASE (ALT/SGPT)

MALARIAL ANTIGEN ( VIVAX AND FALCIPARUM)
 MALARIA FALCIPARUM ANTIGEN
MALARIA VIVAX ANTIGEN

WIDAL TEST ( SLIDE METHOD )
 S.PARATYPHI A `H`
S.PARATYPHI B `H`
SALMONELLA TYPHI `H`
SALMONELLA TYPHI `O`
WIDAL TEST (SLIDE METHOD)"
Obesity Check (ggh),obesity-check-ggh,1178,Any special preparation for the test is not required,Speak to our customer care,Home Collection Available,1800.0,Blood,"Package Inclusions
 CORTISOL, SERUM (MORNING SAMPLE 8 AM)
 CORTISOL  (MORNING SAMPLE  8 AM)

GLUCOSE, FASTING
 GLUCOSE
 FASTING

LIPID PROFILE
 CHOL / HDL RATIO
HDL CHOLESTEROL
LDL CHOLESTEROL
NON-HDL CHOLESTEROL
TOTAL CHOLESTEROL
TRIGLYCERIDES
VLDL CHOLESTEROL

THYROID PROFILE (TOTAL T3, TOTAL T4, TSH)
 THYROID STIMULATING HORMONE (TSH)
THYROXINE (T4
 TOTAL)
TRI-IODOTHYRONINE (T3
 TOTAL)
ULTRA SENSITIVE TSH"
